Frequency,Nominal,Min,Max
1500000,1.5574522472985194e-9,1.5574000798760765e-9,1.5575137545403126e-9
1550000,1.5575072553049023e-9,1.5574588446205332e-9,1.5575641988969508e-9
1600000,1.557568775990399e-9,1.5575237721546e-9,1.557621733832299e-9
1650000,1.5576363863137048e-9,1.5575944810715882e-9,1.557685718333846e-9
1700000,1.557709723720928e-9,1.5576706444247833e-9,1.5577557482537079e-9
1750000,1.5577884759087718e-9,1.557751980508141e-9,1.5578314755465011e-9
1800000,1.557872372549182e-9,1.557838245403563e-9,1.5579125990331878e-9
1850000,1.55796117855745e-9,1.5579292269182544e-9,1.5579988568874807e-9
1900000,1.5580546885833612e-9,1.5580247396235983e-9,1.558090020487249e-9
1950000,1.5581527224779163e-9,1.5581246207726304e-9,1.558185889354736e-9
2000000,1.5582551215430832e-9,1.5582287269227324e-9,1.5582862869707048e-9
2050000,1.5583617454137686e-9,1.5583369311276893e-9,1.5583910572942043e-9
2100000,1.5584724694530954e-9,1.5584491205920323e-9,1.5585000618552286e-9
2150000,1.5585871825666494e-9,1.5585651947027065e-9,1.5586131773150079e-9
2200000,1.5587057853604415e-9,1.5586850633702747e-9,1.5587302934099202e-9
2250000,1.5588281885821943e-9,1.5588086456252774e-9,1.5588513112116342e-9
2300000,1.5589543117972348e-9,1.5589358684258784e-9,1.5589761416490889e-9
2350000,1.5590840822595104e-9,1.5590666656412292e-9,1.5591047042482888e-9
2400000,1.5592174339455732e-9,1.5592009771815926e-9,1.5592369260539606e-9
2450000,1.5593543067251905e-9,1.5593387044772374e-9,1.5593727407037315e-9
2500000,1.5594946456469765e-9,1.5594798283328892e-9,1.5595120876306763e-9
2550000,1.5596384003211633e-9,1.5596243192266079e-9,1.559654927329529e-9
2600000,1.5597855243847442e-9,1.5597721344518222e-9,1.5598012387419878e-9
2700000,1.560089712632736e-9,1.5600775828062967e-9,1.5601039435341763e-9
2750000,1.560246700331851e-9,1.5602351452022427e-9,1.5602602537333703e-9
2800000,1.560406903785943e-9,1.560395889860805e-9,1.560419818534839e-9
2850000,1.5605702908678868e-9,1.560559786936386e-9,1.560582603155901e-9
2900000,1.5607368314320077e-9,1.5607268083701979e-9,1.5607485750219213e-9
2950000,1.5609064971028496e-9,1.5608969276986562e-9,1.5609177035322373e-9
3000000,1.5610792610884778e-9,1.5610701198840373e-9,1.561089959853257e-9
3050000,1.5612550980151166e-9,1.5612463611644967e-9,1.5612653167351934e-9
3100000,1.561433983780398e-9,1.5614256289209735e-9,1.561443748349415e-9
3150000,1.561615895422877e-9,1.5616079015588623e-9,1.561625230143811e-9
3200000,1.5618008110057987e-9,1.5617931584026097e-9,1.5618097387139474e-9
3300000,1.562179570758095e-9,1.562172546046483e-9,1.562187747624365e-9
3400000,1.5625701043606422e-9,1.5625636414960882e-9,1.5625776067227353e-9
3500000,1.5629722639306977e-9,1.5629658737841472e-9,1.562979159803461e-9
3600000,1.563385910335056e-9,1.5633794689216038e-9,1.563392280822411e-9
3700000,1.5638109115326442e-9,1.5638044073636647e-9,1.5638173654622317e-9
3900000,1.5646944777444433e-9,1.5646878167095786e-9,1.5647016995182936e-9
4000000,1.5651528031563036e-9,1.5651460493334625e-9,1.5651604224264977e-9
4100000,1.5656220024964572e-9,1.5656151470687473e-9,1.5656300048962515e-9
4200000,1.566101963155355e-9,1.5660949977907394e-9,1.5661103359484796e-9
4320000,1.5666919650221385e-9,1.566684857339175e-9,1.566700767488447e-9
4450000,1.5673482219988763e-9,1.5673409480590273e-9,1.5673574740884867e-9
4580000,1.5680220195464346e-9,1.5680145623771807e-9,1.5680317070796231e-9
4750000,1.5689292141316578e-9,1.5689211907750413e-9,1.568939453054944e-9
4880000,1.5696425922054223e-9,1.5696339884191758e-9,1.5696532411752981e-9
5000000,1.5703159794931812e-9,1.5703068574917357e-9,1.570326999448339e-9
